code,year,population,gdp_pc,capital_growth_pct_gdp,gdp
ASM,2002,59077.0,10511.0978140484,,620964125.560538
ASM,2001,58496.0,,,
ASM,2000,57816.0,,,
ASM,1999,57049.0,,,
ASM,1998,56180.0,,,
ASM,1997,55227.0,,,
ASM,1996,54209.0,,,
ASM,1995,53158.0,,,
ASM,1994,52099.0,,,
ASM,1993,51025.0,,,
ASM,1992,49900.0,,,
ASM,1991,48682.0,,,
ASM,1990,47351.0,,,
ASM,1989,45894.0,,,
ASM,1988,44346.0,,,
ASM,1987,42741.0,,,
ASM,1986,41114.0,,,
ASM,1985,39521.0,,,
ASM,1984,37946.0,,,
ASM,1983,36413.0,,,
ASM,1982,34969.0,,,
ASM,1981,33697.0,,,
ASM,1980,32648.0,,,
ASM,1979,31842.0,,,
ASM,1978,31262.0,,,
ASM,1977,30834.0,,,
ASM,1976,30455.0,,,
ASM,1975,30045.0,,,
ASM,1974,29595.0,,,
ASM,1973,29103.0,,,
ASM,1972,28564.0,,,
ASM,1971,27982.0,,,
ASM,1970,27362.0,,,
ASM,1969,26698.0,,,
ASM,1968,25980.0,,,
ASM,1967,25235.0,,,
ASM,1966,24473.0,,,
ASM,1965,23675.0,,,
ASM,1964,22850.0,,,
ASM,1963,22029.0,,,
ASM,1962,21246.0,,,
ASM,1961,20605.0,,,
ASM,1960,20127.0,,,
ATG,2020,97928.0,12870.1868119838,55.827644702833,1260351654.12395
ATG,2019,97115.0,15445.0456766662,42.5244286098362,1499945610.88944
ATG,2018,96282.0,15073.532766376,36.9871956486532,1451309881.81221
ATG,2017,95425.0,14220.5208454478,32.5672104654428,1356993201.67685
ATG,2016,94520.0,13918.9818584519,27.1825744583454,1315622165.26087
ATG,2015,93571.0,13327.4344536349,23.928436571981,1247061369.26107
ATG,2014,92562.0,12976.3314609289,24.9637422560304,1201115192.6865
ATG,2013,91510.0,12645.518092829,23.7310770523306,1157191360.67478
ATG,2012,90407.0,12877.1741532281,22.1305858895137,1164186683.67089
ATG,2011,89250.0,12618.5032687756,20.7382423607087,1126201416.73822
ATG,2010,88030.0,13048.9605816199,28.1155186700586,1148700000.0
ATG,2009,86743.0,14369.1976817822,37.690449843057,1246427314.51083
ATG,2008,85394.0,16579.5550917089,37.4135959493835,1415794527.50139
ATG,2007,84029.0,16851.2964665462,37.3541734260605,1415997590.78741
ATG,2006,82715.0,15660.1875506643,36.184010570466,1295332413.25319
ATG,2005,81462.0,14108.1753555917,26.9007965242578,1149280180.81721
ATG,2004,80347.0,13434.2482672981,23.5173782955538,1079401545.5326
ATG,2003,79311.0,12867.6519748211,23.1806839166706,1020546345.77504
ATG,2002,78298.0,12287.4765657289,22.1481424211967,962084840.143441
ATG,2001,77212.0,12333.5816333732,20.4969231481053,952300505.076013
ATG,2000,76007.0,13126.0908749295,28.9978486912872,997674789.130764
ATG,1999,74674.0,12580.0113853605,28.9064841401046,939399770.190413
ATG,1998,73219.0,12371.318772056,27.630494295804,905815589.17117
ATG,1997,71707.0,12061.5318582966,25.9567822296713,864896264.962877
ATG,1996,70176.0,11685.2993480512,25.3058028017556,820027567.04884
ATG,1995,68672.0,11201.4277755774,24.3157584078632,769224448.204454
ATG,1994,67201.0,11968.3946713232,21.8038781998919,804288090.307591
ATG,1993,65777.0,11462.1997980597,22.4226108500522,753949116.116975
ATG,1992,64459.0,11109.9753863613,,716137903.429466
ATG,1991,63363.0,11172.7133052932,,707936633.163291
ATG,1990,62533.0,11079.8470577846,,692856076.064447
ATG,1989,62007.0,10847.1511933844,,672599304.048187
ATG,1988,61758.0,10347.411010832,,639035409.206963
ATG,1987,61713.0,9841.87248414681,,607371476.614152
ATG,1986,61754.0,9224.11438112466,,569625959.491972
ATG,1985,61785.0,8269.0552414302,,510903578.091765
ATG,1984,61784.0,7681.99336274739,,474624277.923985
ATG,1983,61779.0,6973.73521691837,,430830387.966
ATG,1982,61780.0,6618.59957836629,,408897081.951469
ATG,1981,61789.0,6623.19983316673,,409240894.491539
ATG,1980,61861.0,6372.38976550197,,394202403.283718
ATG,1979,61948.0,5883.28049184524,,364457459.908829
ATG,1978,62038.0,5435.56561759904,,337211619.784609
ATG,1977,62162.0,5196.90963573678,,323050296.77667
ATG,1976,62353.0,,,
ATG,1975,62671.0,,,
ATG,1974,63108.0,,,
ATG,1973,63649.0,,,
ATG,1972,64134.0,,,
ATG,1971,64354.0,,,
ATG,1970,64184.0,,,
ATG,1969,63553.0,,,
ATG,1968,62523.0,,,
ATG,1967,61240.0,,,
ATG,1966,59912.0,,,
ATG,1965,58699.0,,,
ATG,1964,57641.0,,,
ATG,1963,56701.0,,,
ATG,1962,55849.0,,,
ATG,1961,55005.0,,,
ATG,1960,54132.0,,,
AUS,2020,25687041.0,56307.2806848652,22.2555426057122,1446367427550.64
AUS,2019,25365745.0,57183.3793476238,23.1968883790483,1450499018770.09
AUS,2018,24982688.0,56832.0504820575,24.528660146276,1419817385593.49
AUS,2017,24601860.0,56058.4659514366,24.0567962137371,1379142531152.01
AUS,2016,24190907.0,55728.6822551091,25.37197855862,1348127369665.9
AUS,2015,23815995.0,55079.8923433681,26.2706966202778,1311782440650.19
AUS,2014,23475686.0,54679.4164458288,26.7456350522042,1283636811145.51
AUS,2013,23128129.0,54129.9357689465,27.8957916614323,1251924137225.91
AUS,2012,22733465.0,53682.0321439532,27.7425576441621,1220378598873.43
AUS,2011,22340024.0,52567.7619238659,26.5072122273973,1174365063005.45
AUS,2010,22031750.0,52022.1255961876,26.8511409755989,1146138465603.81
AUS,2009,21691700.0,51767.4024588708,27.3960536287491,1122922963917.09
AUS,2008,21249200.0,51841.2609971277,28.6645947169529,1101585323180.17
AUS,2007,20827600.0,51024.20916188,27.5714089820199,1062711818739.97
AUS,2006,20697900.0,49443.2322862009,27.6044478789278,1023371077536.56
AUS,2005,20394800.0,48813.9164122463,27.5588673104423,995550062444.482
AUS,2004,20127400.0,47926.7258598649,27.171939946971,964640382071.844
AUS,2003,19895400.0,46595.9234893124,26.0162804634439,927044536189.266
AUS,2002,19651400.0,45806.7194040019,24.4931077503172,900166165695.802
AUS,2001,19413000.0,44585.2111928867,23.4797877078174,865532704887.51
AUS,2000,19153000.0,44334.4163924416,26.3080439047188,849137077164.435
AUS,1999,18926000.0,43168.2987221633,26.2143609275955,817003221615.663
AUS,1998,18711000.0,41555.9449080785,25.6909999540892,777553285175.057
AUS,1997,18517000.0,40153.6147166066,24.9166653160235,743524483707.404
AUS,1996,18311000.0,39056.1680099049,24.8512601426462,715157492429.37
AUS,1995,18072000.0,38095.1290061946,26.0470269953313,688455171399.949
AUS,1994,17855000.0,37133.0413139226,24.3159567159052,663010452660.089
AUS,1993,17667000.0,36090.3842053156,23.6463034255983,637608817755.311
AUS,1992,17495000.0,35033.3896674752,22.389790908682,612909152232.478
AUS,1991,17284000.0,35315.5059493529,24.2691532866087,610393204828.616
AUS,1990,17065100.0,35911.3720771917,29.0023770613579,612831155634.484
AUS,1989,16814400.0,35190.1647293717,29.6697466370641,591701505825.547
AUS,1988,16532200.0,34460.2797399632,28.0278119973201,569704236717.02
AUS,1987,16263900.0,33126.195391693,27.4162612439187,538761129230.956
AUS,1986,16018400.0,32797.1796431992,28.547110359668,525358342396.622
AUS,1985,15758000.0,32045.3123290391,28.0649266085891,504970031680.999
AUS,1984,15544000.0,30866.2222578728,26.6691036564219,479784558776.375
AUS,1983,15369000.0,29850.1578179192,25.336096470128,458767075503.601
AUS,1982,15178000.0,30912.1882014341,29.8757502249251,469185192521.366
AUS,1981,14927000.0,30419.4868563251,28.7179082699057,454071680304.364
AUS,1980,14692000.0,29907.7966636623,27.1246206034637,439405348582.527
AUS,1979,14514000.0,29383.0330414053,27.8892290048656,426465341562.957
AUS,1978,14358000.0,28547.9478967551,25.8513710576731,409891435901.61
AUS,1977,14192000.0,28625.1325069178,27.0010616816204,406247880538.178
AUS,1976,14033000.0,27944.1955282312,26.4627435903597,392140895847.669
AUS,1975,13893000.0,27513.8157037751,26.8427043662783,382249441572.548
AUS,1974,13723000.0,27483.6494050426,30.6145473851872,377158120785.399
AUS,1973,13380000.0,27077.127743479,28.4298550666372,362291969207.749
AUS,1972,13177000.0,26793.9483515177,30.4693822497977,353063857427.948
AUS,1971,12937000.0,26263.4510188456,32.142679962296,339770265830.805
AUS,1970,12507000.0,26120.6210729662,33.022170361727,326690607759.588
AUS,1969,12263000.0,24857.5218078372,33.6818932305999,304827789929.508
AUS,1968,12009000.0,23712.8659963529,33.0339081839065,284767807750.202
AUS,1967,11799000.0,22964.6733986814,32.967356863901,270960181431.042
AUS,1966,11651000.0,21877.5307457311,32.659766715952,254895110718.513
AUS,1965,11388000.0,21861.9296757339,33.5852152510903,248963655147.257
AUS,1964,11167000.0,21035.9026922183,30.7366039869928,234907925364.002
AUS,1963,10950000.0,20053.3510269212,30.868569048115,219584193744.787
AUS,1962,10742000.0,19245.6057524971,28.4652629208422,206736296993.324
AUS,1961,10483000.0,19468.768299553,33.1889674036927,204091098084.214
AUS,1960,10276477.0,19378.3252760841,31.6192428261394,199140913998.197
AUT,2020,8917205.0,47008.7104329678,25.1933056583608,419186307716.412
AUT,2019,8879920.0,50536.6641459983,25.4712440874091,448761534683.333
AUT,2018,8840521.0,50051.7859126367,25.5433717122365,442483864448.169
AUT,2017,8797566.0,49031.1070286152,24.835735926173,431354400137.306
AUT,2016,8736668.0,48215.8905287218,24.2563259569593,421246227873.787
AUT,2015,8642699.0,47789.3850154389,23.8055256927841,413029270083.549
AUT,2014,8546356.0,47842.7489082353,23.5315427854214,408881164188.391
AUT,2013,8479823.0,47901.366129632,23.7233900013028,406195106237.474
AUT,2012,8429991.0,48172.2381151452,23.9771068871648,406091533760.531
AUT,2011,8391643.0,48065.3165411898,24.1404744727559,403346977095.66
AUT,2010,8363404.0,46858.0432733717,22.6078471185073,391892746544.69
AUT,2009,8343323.0,46123.4911031965,22.7753209387926,384823184161.595
AUT,2008,8321496.0,48053.4823567215,24.4674607405705,399876861217.528
AUT,2007,8295487.0,47510.2937856663,24.5843049022429,394121024465.176
AUT,2006,8268641.0,45951.7346365426,23.6103275858496,379958397036.836
AUT,2005,8227829.0,44637.8560109729,23.825245637086,367272646184.907
AUT,2004,8171966.0,43956.5829032552,24.0610268875048,359211700961.583
AUT,2003,8121423.0,43052.602598004,24.4087464611563,349648396949.29
AUT,2002,8081957.0,42859.3299380524,23.6426568399916,346387261608.152
AUT,2001,8042293.0,42370.9302536426,25.1607662946999,340759435782.358
AUT,2000,8011566.0,42001.210774577,25.92697094208,336495472200.435
AUT,1999,7992324.0,40727.4844977123,26.117551394752,325507251810.694
AUT,1998,7976789.0,39405.4152181248,26.1056608005608,314328682652.371
AUT,1997,7968041.0,38084.702501734,26.2136574642218,303460471006.619
AUT,1996,7959017.0,37346.00747133,26.3376729639958,297237508346.442
AUT,1995,7948278.0,36537.9935189467,26.763232286056,290414130050.787
AUT,1994,7936118.0,35643.0281994678,26.082121289325,282867277668.304
AUT,1993,7905633.0,34941.1438000899,25.2461949158399,276231859483.736
AUT,1992,7840709.0,35045.8447897486,26.20273657657,274784270655.585
AUT,1991,7754891.0,34707.0717555948,26.8975445999291,269149558393.816
AUT,1990,7677850.0,33888.9959832052,26.6893086358303,260194627809.652
AUT,1989,7619567.0,32726.0598533404,26.4705304602787,249358405698.537
AUT,1988,7585317.0,31643.8093644956,25.6041958172063,240028325117.268
AUT,1987,7574586.0,30677.5444784051,24.0575648371822,232369698920.504
AUT,1986,7569794.0,30285.933643177,23.7337610702524,229258278776.519
AUT,1985,7564985.0,29623.4344573714,24.4492583596845,224100837318.498
AUT,1984,7561434.0,28914.8569002289,23.7749906456253,218637782070.525
AUT,1983,7561910.0,28898.2193015577,23.0424239173355,218525733518.642
AUT,1982,7574140.0,28018.5413109715,24.5801305917089,212216354485.081
AUT,1981,7568710.0,27485.8324807734,26.9264765453552,208032295155.554
AUT,1980,7549433.0,27595.8351416849,28.7808306197432,208332908481.196
AUT,1979,7549425.0,27126.1785110046,29.3445598643599,204787050205.441
AUT,1978,7562305.0,25703.13767632,26.5277481287762,194374966565.323
AUT,1977,7568430.0,25736.5515667292,29.7012413390438,194785288974.181
AUT,1976,7565525.0,24501.7497216814,28.5117816064197,185368600063.124
AUT,1975,7578903.0,23387.7067454633,27.1586096253436,177253160816.312
AUT,1974,7599038.0,23410.8905695839,32.5240828436223,177900247052.109
AUT,1973,7586115.0,22561.3707979535,32.2441882872288,171153153430.917
AUT,1972,7544201.0,21628.9664335624,31.9983491798236,163173270197.048
AUT,1971,7500482.0,20483.4535598112,31.0314113920621,153635774723.2
AUT,1970,7467086.0,19573.8671624626,31.0381407645063,146159749454.684
AUT,1969,7441055.0,18474.5402685695,,137470070238.14
AUT,1968,7415403.0,17443.7052192203,,129352104013.722
AUT,1967,7376998.0,16783.8899182416,,123814722359.088
AUT,1966,7322066.0,16416.0056301174,,120199076680.091
AUT,1965,7270889.0,15648.5269132562,,113778702199.799
AUT,1964,7223801.0,15220.8199272257,,109952174211.113
AUT,1963,7175811.0,14438.3568543653,,103606919937.48
AUT,1962,7129864.0,13953.9501954416,,99489767156.2721
AUT,1961,7086299.0,13677.4644013835,,96922602310.0595
AUT,1960,7047539.0,13031.0317692215,,91836704603.8273
AZE,2020,10110116.0,5593.22452252542,24.2835368800064,56548148736.7766
AZE,2019,10024283.0,5895.19898603471,20.3077798481492,59095142977.325
AZE,2018,9939771.0,5801.43792487246,20.1294761024821,57664964443.9475
AZE,2017,9854033.0,5765.4107718038,24.3789256985575,56812548003.9101
AZE,2016,9757812.0,5813.33289333476,25.6813382496045,56725409466.5767
AZE,2015,9649341.0,6064.4733413614,27.9135711658698,58518171256.2056
AZE,2014,9535079.0,6073.40274983337,27.5100357372221,57910375018.4784
AZE,2013,9416801.0,5982.32593110756,25.6579354439517,56334372810.3796
AZE,2012,9295784.0,5725.63412853394,22.3167232028526,53224258121.8798
AZE,2011,9173082.0,5677.15767105505,20.2678468568795,52077032843.517
AZE,2010,9054332.0,5843.5337683582,18.0595784763923,52909294791.9262
AZE,2009,8947243.0,5643.20774373283,18.9486398045026,50491150982.6593
AZE,2008,8763400.0,5268.02827724576,18.6936308461975,46165839004.8155
AZE,2007,8581300.0,4864.5889086916,21.5250083743234,41744496802.1552
AZE,2006,8484550.0,3921.51609399357,29.8593848353266,33272299375.2932
AZE,2005,8391850.0,2948.5733802154,41.5348372928728,24743985520.7606
AZE,2004,8306500.0,2327.94187189226,57.9904339874798,19337049158.8731
AZE,2003,8234100.0,2149.50028837439,53.1714825439026,17699200324.5036
AZE,2002,8171950.0,1965.23115605121,34.5764948453608,16059770745.6927
AZE,2001,8111200.0,1809.18278786071,20.6768756114079,14674643428.8958
AZE,2000,8048600.0,1659.01197218566,20.6735762277188,13352723759.3335
AZE,1999,7982750.0,1505.57806550828,26.4946623930492,12018653302.4362
AZE,1998,7913000.0,1414.19846659623,33.3662733244202,11190552466.176
AZE,1997,7838250.0,1297.895500517,34.2367729474717,10173229406.9274
AZE,1996,7763000.0,1238.63567420925,29.0016833784674,9615528738.88643
AZE,1995,7685000.0,1235.15043403456,23.7791733058393,9492131085.55562
AZE,1994,7597000.0,1416.61884326386,15.3130504403523,10762053352.2756
AZE,1993,7495000.0,1788.16653179266,21.7974522292994,13402308155.786
AZE,1992,7382000.0,2360.90882074801,-0.692931681915313,17428228914.7618
AZE,1991,7271000.0,3096.83559818653,3.1062874251497,22517091634.4143
AZE,1990,7159000.0,3167.4566884871,26.5347885402456,22675822432.8792
AZE,1989,7126877.0,,,
AZE,1988,7010027.0,,,
AZE,1987,6893486.0,,,
AZE,1986,6778631.0,,,
AZE,1985,6666447.0,,,
AZE,1984,6557581.0,,,
AZE,1983,6452067.0,,,
AZE,1982,6349555.0,,,
AZE,1981,6249312.0,,,
AZE,1980,6150735.0,,,
AZE,1979,6053635.0,,,
AZE,1978,5957927.0,,,
AZE,1977,5863138.0,,,
AZE,1976,5768730.0,,,
AZE,1975,5674129.0,,,
AZE,1974,5579071.0,,,
AZE,1973,5483088.0,,,
AZE,1972,5385266.0,,,
AZE,1971,5284518.0,,,
AZE,1970,5180032.0,,,
AZE,1969,5071930.0,,,
AZE,1968,4960237.0,,,
AZE,1967,4843872.0,,,
AZE,1966,4721528.0,,,
AZE,1965,4592601.0,,,
AZE,1964,4456691.0,,,
AZE,1963,4315127.0,,,
AZE,1962,4171428.0,,,
AZE,1961,4030325.0,,,
AZE,1960,3895398.0,,,
BDI,2020,11890781.0,202.372052445493,11.3778468451157,2406361756.14988
BDI,2019,11530577.0,208.074775424009,12.2629998299791,2399222219.78424
BDI,2018,11175379.0,210.804201261524,11.1034382771399,2355816843.8898
BDI,2017,10827010.0,214.139517297671,8.80599839418582,2318490695.17705
BDI,2016,10488002.0,219.961407909652,9.19055367655272,2306955686.07925
BDI,2015,10160034.0,228.432448051023,12.1776185793127,2320881438.90163
BDI,2014,9844301.0,245.32663240645,14.1999962246108,2415069212.72545
BDI,2013,9540302.0,242.845657168534,14.6199291803279,2316820908.77628
BDI,2012,9245992.0,238.815936040566,16.3242740974684,2208090234.10359
BDI,2011,8958406.0,235.988760268322,16.3457475597031,2114083125.9203
BDI,2010,8675606.0,234.235532533654,17.1603824318375,2032135191.46216
BDI,2009,8397661.0,230.192784154878,18.9748730212835,1933080965.97884
BDI,2008,8126104.0,229.148482478209,13.4089586890331,1862084400.0601
BDI,2007,7862226.0,225.858734432149,15.1864583013854,1775752414.17954
BDI,2006,7607850.0,225.622174646664,18.5129857241011,1716499661.38563
BDI,2005,7364857.0,221.09651882469,18.2,1628344244.34165
BDI,2004,7131688.0,226.288624171061,10.3470971301176,1613819865.53726
BDI,2003,6909161.0,222.807089308969,7.86879003706402,1539410051.97705
BDI,2002,6704118.0,232.466318075956,3.94866019879363,1558481627.40674
BDI,2001,6525546.0,228.660347577461,4.46825856260011,1492133616.49271
BDI,2000,6378871.0,229.206101056112,2.78113770989619,1462076151.0499
BDI,1999,6267132.0,235.308978946587,5.88493631971893,1474712431.84348
BDI,1998,6185564.0,240.844488500605,6.77161419290355,1489758997.66776
BDI,1997,6122130.0,232.305471099571,6.09684947491249,1422204293.78282
BDI,1996,6060110.0,238.474664427854,8.20980615735462,1445182698.64588
BDI,1995,5987044.0,262.375015009501,6.363436388009,1570850759.36254
BDI,1994,5898964.0,289.197057571992,6.97412715204663,1705963031.52311
BDI,1993,5798054.0,305.948088258525,11.5401492793869,1773903536.91969
BDI,1992,5685569.0,332.765632334476,10.6382980656783,1891961963.4663
BDI,1991,5564923.0,336.58044272719,14.4097631879489,1873044247.08272
BDI,1990,5438959.0,327.986552443762,14.5369768617378,1783905411.29297
BDI,1989,5307069.0,324.771181499096,16.4628867904245,1723583069.42723
BDI,1988,5168703.0,329.025093783427,15.0351399015556,1700632989.31368
BDI,1987,5027143.0,322.085934091328,22.6123716059626,1619172048.96568
BDI,1986,4886745.0,314.056738493431,11.6442299983236,1534715196.54908
BDI,1985,4750832.0,312.872434157908,13.8611293239475,1486404372.11528
BDI,1984,4621096.0,287.750125931901,18.3708354841712,1329720955.9434
BDI,1983,4497544.0,295.195748354641,22.8267996582487,1327655866.83792
BDI,1982,4379727.0,292.277603267793,14.4573966443689,1280096110.52724
BDI,1981,4266520.0,303.227645461066,17.006175599845,1293726813.91255
BDI,1980,4157296.0,277.447584592427,13.8857679938726,1153431733.63576
BDI,1979,4051239.0,281.916904863639,14.9162154755363,1142112759.74287
BDI,1978,3949264.0,284.460221974539,14.036886178699,1123408514.07606
BDI,1977,3854446.0,294.225254306359,11.1964113948967,1134075354.56013
BDI,1976,3770870.0,269.801575857698,9.08841750354228,1017386668.35452
BDI,1975,3700879.0,254.676009513549,7.58007643419691,942525095.412494
BDI,1974,3646428.0,256.68753463758,4.0522996009489,935992613.553443
BDI,1973,3605120.0,261.529599097636,5.3118238069234,942845588.298869
BDI,1972,3569655.0,247.104758513739,3.18169610194764,882078736.75236
BDI,1971,3530000.0,266.977828455769,7.60767864326492,942431734.448863
BDI,1970,3479070.0,263.644252742783,4.53079461935769,917236810.389835
BDI,1969,3413909.0,221.450586067231,8.28877005347594,756012148.830193
BDI,1968,3336930.0,229.914889695439,8.18964441671865,767209892.871401
BDI,1967,3253215.0,236.535892658301,6.85148387923851,769502114.034375
BDI,1966,3170496.0,213.2348730987,6.7675665220635,676060312.219937
BDI,1965,3094378.0,208.846138556068,5.76659311825392,646248896.532849
BDI,1964,3026292.0,205.39625928703,5.36912735204978,621589056.310266
BDI,1963,2964416.0,197.306374095106,6.01503764567164,584898172.269517
BDI,1962,2907320.0,193.191941883689,7.37704897301033,561670796.477286
BDI,1961,2852438.0,180.54587139588,6.89655199592323,514995904.312721
BDI,1960,2797925.0,213.397408928105,6.25000031887757,597069945.375169
BEL,2020,11555997.0,44361.2483648185,24.7640559611984,512638453020.098
BEL,2019,11488980.0,47611.9137037576,24.9787548315964,547012324304.196
BEL,2018,11427054.0,47030.582151299,25.4863641231262,537421001894.33
BEL,2017,11375158.0,46415.2780486435,24.4512471741945,527981121417.251
BEL,2016,11331422.0,45850.9330303307,24.2522122937008,519556271260.416
BEL,2015,11274196.0,45507.2310582037,23.6279503740568,513057442367.476
